text,label
"@rozdalovsky @P_Fiala Takže Jurečka , Fiala…ty by je měli dostávat?
A kdo rozhodne o tom kdo ano a kdo ne ?! Lidové soudy?!
Neschopný blbci jako jsou v úvodu těm budeme pomalost z našich daní a úspěšný to budou financovat?!
Babiš ty prachy vydělal za 25 let práce , Nezáviď, když jsi marxista a blbej",before
"@martinevykokote Jako, ty piráty co jdou do koalice s kdu čsl a odskou? Haha, to už to spíš prosadí babiš, než tahle past na voliče.",before
"@MedvedMisa @Telicka @AndrejBabis Ještě to nesmázli.
",before
"@Marta96089957 @AndrejBabis Pozor! Žiji jen z daní některých z vás. Konkrétně na můj ať jdou daně voličů ANO, SPD a KSČM",before
@tvtomas @AndrejBabis @strakovka Tome já souhlasím a Apeluji na každého koho potkám. Ruku bych si usekl abych vyburcoval ty lehkovážné spoluobčany. Díky za vás a vám podobné co mají větší dosah. NEVOLTE ANO a jděte volit,before
"@CNNPrima @AndrejBabis @tomio_cz Nevíte proč to sem všichni dávají, ani legrační to není",before
"""Já jsem šel do politiky kvůli korupci.""  - Andrej Babiš.

Není nad to, když politik začne mluvit pravdu ...",before
"Prosímvás, kdo je to ten David Martínek? Proč @AndrejBabis věnuje celé Čau lidi čtení článku z dezinformačního webu ",after
@jedlenka @SpoluKoalice @AndrejBabis Mozna je Bures jen trochu podcenuje.,after
"iROZHLAS: Černošický městský úřad zjišťuje, zda premiér Babiš nespáchal přestupek neúplným oznámením o majetku, jde o tzv. kauzu Pandora Papers.",after
"@K_Sindelar @Lubomr12663547 Starší žáci se určitě očkovat nenechají jen pro zdravý, ale pro výhody, kterém jim @AndrejBabis  dal a dalším generacím vzal.",before
"@GabrielaTriniti @Nejvyssisoud @nssoudcz @ejusticecr Oni jsou součást toho problému. Sundejte si růžové brýle. NSS shazoval opatření vlády jen proto, že tam byl Babiš. Čím hůř pro vládu, tím lépe pro Sorose. Nyní už rozhoduje tak, jak žádá covid mafie, viz. 2 dnešní rozsudky.",after
"Nejnaštvanější na Mynáře není ani Babiš, ani Senát, ani demoblok, ale Ovčáček, protože mu Mynář zakázal psát žalmy na Twitter.",after
"@maestrosill @AndrejBabis U nás taky nikdo, ale k nám to mají dál a těch chat cestou",after
"@TomasZdechovsky @AndrejBabis Kdo by odolal tomuto tyjátru, za který vám ještě budou platit.",after
"To je zřejmý.
Babiš z něj udělá nového předsedu a sám se začne připravovat na prezidentskou kampaň. ",after
"se lekli  😎""ministři financí členských zemí EU v úterý vyškrtli ostrovní státy Seychely a Dominika, stejně jako britské zámořské území Anguilla ze seznamu míst, které Unie považuje za daňové ráje""
Pěkné, se zase nic nedozvím, takže jen britská královna, Putin, Trump a Babiš ?",before
"@AndrejBabis A co ma jako společného 130 miliardářů z Ruska, USA nebo Turecka nebo řady velvyslanců, starostů, ministrů, poradců či generálů s našimi volbami?",before
"@TomasZdechovsky @P_Fiala @AndrejBabis @kducsl @SpoluKoalice Kdybyste zkusil někdy jít do normálního obchodu, kam chodí normální lidi, tak zjistíte, že tady lžete. Ale jak je u Vás zvykem, nevadí Vám to. Ono to doopravdické zdražení přijde až po tom, co se zrealizují všechny nesmysly, které jste v EU vymysleli.",before
"Jen k tomu jmenování předsedy krajského soudu v Brně, jo?

Marie Benešová ten návrh na vládu hodila včera [č.j. 1074/21], (protože ho musí podepsat Babiš). Zeman ho měl mít podepsaný už v neděli.

Babiš a okolí tedy muselo vědět, že Zeman dlouho nic nepodepíše.",after
"Dneska jsem slyšel Topol Show (fakt mě to baví), a říkali tam úvahu, že Babiš si jel včera k Zemanovi pro abolici, ale viděl, že z toho už nic nebude, tak proto pak ty řeči, jak bude makat v opozici… Smysl to dává.",after
"@petrrossan Testovala jsem Vámi nastolené dilema ""Babiš vs Okamura"" mezi přáteli. Nešli by k volbám. - Touché.",after
"@TomasZdechovsky teď u Soukupa otáčí, Babiš dosáhl toho, že se obchodem s povolenkami bude EU zabývat. Jestlipak se dívá @P_Fiala , anebo budou i nadále #Spolulháři ?",after
"@DruhyPrezident @TekutaP @PetrHolec Naprosto pochopitelný, to tak prostě vyšlo, že.
Jdou náhodou na polívku a ejhle, v papírech je Babiš.
🙄",before
"@P_Fiala Vyčerpal jste 48 milionů, pro svou neziskovku. Babiš 50 jste o 2 mil lepší demokrat? 
0",before
@PiratskaStrana @AndrejBabis Ideálně znárodnit Agrofert 👍😉,before
"@HKomentare @ondraprochazka @FackaDoTvarePK @AndrejBabis @petaas00 @mrnovacek @JaroslavCibulka @LukasKovanda @prchal Poprosím o vyvrácení alespoň 5. Ať hodíte do placu taky nějaký ""argument"" 😊😊😊🤡",before
"@TomasZdechovsky @AndrejBabis Mysli, pac jim to volici ANO roky zerou. Bohuzel.🙄🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️",after
Jak to říkal @AndrejBabis : budu se před vámi schovávat až do roztrhání těla? ,before
"@PiratskaStrana @babis To video je hodně mizerné, úroveň Ano i ODS (myšleno videa) je minimálně o třídu jinde.",before
@AndrejBabis @CNNPrima Dal jsem si raději to druhé video v pořadí ,before
"@AndrejBabis Nelez hlavně na Žižkově do hospody, dostal bys tam hrozně přes tlamu!",before
"@PulkaKone Babiš
Vondráček
Havlíček
Schillerová

Ale ve volbách z nich může reálně uspět jenom Babiš.",after
"@AndrejBabis @novinkycz Ta prolhaná kurva Andrej ani neví,co ta jeho zaplacená banda smažek píše tady na Twitter.Nechápu,jak to můžete dělat.Vlastně chápu,prachy.Doufám,že potom,až ten bezpáteřní mamrd půjde sedět,si už neškrtnete.Takže vy,co to za toho zmrda píšete,běžte už do prdele.",before
"@Rudolf1890 @MiroslavStiskal @ZdenkaBeneov @PetrPolcar @komikom1 @Ar2ek @AndrejBabis Já už ho bloknul předtím, a vidím, že správně. Jak já nesnáším tyhle ""hrdinné"" klávesnicové sprosťáky...",after
"@JaroslavKmenta Je normální, že Babiš dnes říká tak a zítra úplně jinak",after
"@alenaschillerov @AndrejBabis Kdybys nerozhazovala jako smyslu zbavená, nemusely by být škrty, huso.",after
"@Frantie01215483 @AndrejBabis To víme oba, ale není na škodu si to pořád připomínat.😉",after
"Chvíli mi to trvalo. Takže @AndrejBabis koupil ve Francii nemovitosti, které ale nevlastní. Přes svoje offshorové společnosti, které nikdy nezaložil a proti kterým v parlamentu vehementně brojil. A zaplatil je penězi které neměl, pak se nějaké našly, ale stejně jich nebylo dost.",before
"@Dealtrade_Group @AndrejBabis Jj vidíte to mi opravdu ušlo, ty tři nuly.🤔 Naštěstí nejsem účetní. 😆",before
@KarelHavlicek_ @AndrejBabis To se Vám to kecá! Nechte toho a stáhněte se do ústraní. Děkujeme!,after
"@Furchur1 Bohužel to funguje dobře. Argument typu: “Babis sice krade, ale ti před nim kradli taky a narozdíl od nich nám Babis aspoň něco z toho rozdá” jsem v různých obměnách slyšel v okolí už mockrát.",before
"Co mají společného Kazachstán a Česká republika? Offshore Pandora Papers! Kazašský exprezident Nazarbajev stejně jako český premiér Babiš posílal peníze přes offshorové firmy, které slouží k praní peněz nebo ukrytí majetku.  
",after
"@blazamilan To každopádně.
A taky člověku dochází, proč ta zruda Babis nechal kluka odtahnout na ten Krym a tam mu to nechal píchat.
Prostě protože tam si za to nikdo sednout nepůjde.
I kdyby ho tím nevratně poškodili, což se stát mohlo, nikdo by to nemohl vyšetřovat. Nikdo.
To je otřesný.",before
@alenaschillerov @EUCouncil @AndrejBabis Alenko a to si vysvětlovala nebo ne??? ,before
"@beneslenka @A_Rychlikova @alenaschillerov @KarelHavlicek_ @AndrejBabis @vondraczech @tomio_cz Jeden každý z nich si mohl podle hesla “podle sebe soudím tebe” myslet, že s ním “normálně hovožil.”",after
@jedlenka @SpoluKoalice @AndrejBabis Ale správně to říkáte.,after
"@LeninaPee @PetrBetunak @psalose @vrchnikomisar @Vit_Rakusan @AndrejBabis Představte si, že když nejdou strany samostatně, ale jako slepenec, tak se nejen do sněmovny, ale dokonce i do vlády mohou dostat strany v tom slepenci i pod 5%, které by jinak zůstaly mimo sněmovnu. Zkuste se nad tím zamyslet. A pak, neměli by mít, když už, klub jako slepenec?",after
"@CNNPrima @AndrejBabis @tomio_cz Nevím, koho zajímá názor Ivana Vyskočila a proč tomu hlupákovi dáváte veřejný prostor.",before
"@AndrejBabis Pouze vidírání,nic jiného.Těm lidem VŮBEC nejde o zdraví,jen o to někam se dostat-řešení GESTAPA!!",after
"@AndrejBabis No vidíš a kdyby si se necukal v politice tak už jsi mohl být z tepláků doma a užívat si důchod, teď na nej pujdes do tepláků! Pro Česky národ happy end!",before
@MirekTopolanek @TomasZdechovsky @P_Fiala @AndrejBabis @kducsl @SpoluKoalice Zbytečně se neztrapňujte.,before
@Pavel63914533 @DavidBurda8 @cernaruze @tridaKulak @dubova_lenka @AndrejBabis Diktátorovi a nové totalitě jste otevřeli dveře ve volbách. Jen to ještě nevíte.,after
"@davidpelc3 @AndrejBabis Tak mám psát pro tupce? Znova: šlo o jiné počty, jiné lidi a povinné kvóty.",before
@22_faraon @AndrejBabis A proč můj placený úředník nenakupuje za 220 E či méně?,before
"@libtardzeu Proč nezmínila kauzu lithium? To přece byla bomba, kterou před volbami hodil Babiš.",before
"@Teroma13 @AndrejBabis Jeho je hodno úplně všechno.
Ale on není hoden ničeho.",after
"@Posledniskaut Vrátil ses, abys pozoroval jak Babiš vyhraje volby? 🤦‍♂️",before
"@d_3vil @loocajda Vidím kličku v tom, že trestní řízení teď neběží, protože Babiš získal po volbách novou imunitu, takže technicky není co zastavovat, ale nejsem právník, že jo.",after
"@HavranekOndrej1 @jbchastand @AndrejBabis @DIEZEIT @lemondefr @mdrde Asi mu přece ještě záleží na svém obrazu v Evropě. Jen je otázkou, jestli si ho takto moc vylepší 🤷‍♂️",before
"@RyanTrue15 @P_Fiala @ODScz Ja je nevolil, vim moc dobre co jsou zac. Ted cas ukaze jestli nebyl lepsi Babis.",after
"@KanalNekorektni @VaclavMuller @PREZIDENTmluvci Co si myslím je podružné, hlavní je že Babiš a jeho gang nebude vládnout. Naopak oceňuji, že se opozice dokázala narozdíl od opozice v Rusku dokázala spojit a porazit Andyho ve volbách. Já bych dokonce i preferoval kdyby se strany spojili do dvou stran jako to je např. v USA",after
"@eursulin @P_Fiala Tak hlavně bojují proti inflaci, která za růst cen může. Babiš tvrdí, že to není problém, s čímž nesouhlasí ředitelé bank, kteří budou brzy dohnáni k tisku peněz, aby nepadla jejich hodnota, ale tím se hodnota dlouhodobě sníží…",before
"@CT24zive proč kur*a EU toho Babiše neposlouchá? Už několikrát ukazujeme Evropské unii cestu, stále musíme EU poučovat, jako malé dítě. Nechápu, co tam sedí za lidi. Babiš bude chybět, protože Fiala na to prostě nemá — ten ohne hřbet, až si ho omylem vykouří.",after
@AndrejBabis @Frekvence1 A prezidentem budete taky jen z donucení 💚,after
"Koukám na rozhovor @AndrejBabis v Xaver live a fascinují mě otázky diváků např.- „Jakým způsobem budete řešit bydlení pro nás mladé.” Dostává mě, jak si lidé zvykají, že za ně někdo musí furt něco řeši. 🤷 Každý nemůže přece bydlet v centru města. #volby2021 #babis ",before
"Na tomto vyjádření je špatně snad úplně všechno. Od věcné analýzy minulého, přes věcnou analýzu současného, až po politické uvažování v širším kontextu.

Své publikum si to najde, nicméně to opět pěkně popisuje korupční model Babiš vs. korupční model ODS (a další). ",after
"@Chicacheca4 @MisaPopelky @AndrejBabis Hlavně, že vy chytrý máte 27 % 😃😂 a estébáka jako vůdce",after
"@AndrejBabis @alenaschillerov Se spolu vezměte za ruce, vezměte aj dva ministry Havlíčka a pakujte se do............",after
"@MA3X8 @WatcherontheWa8 @P_Fiala @ODScz Lidé z ODS toho mají taky na svědomí dost. Ale takovou spálenou zemi, jakou za sebou nechává Babiš, to ne. Jemu je úplně všechno jedno, ODS u toho aspoň řádově rozumně spravovala zemi. To Babiš nedělá.",before
Babiš v Bruselu bojoval 5 dní a Brusel mu pak stopnul dotace. 🙃,before
"@demoblok @VeslavM @AndrejBabis Ano. Úplně zrušit slevu na jízdné včetně těch na dojíždění do škol si netroufnul nikdo nikdy. Pochybuji, že by se to stalo teď.",before
"@davidrajmont Maďar mě bloknul, takže už jsem dlouho nečetla jak moc velkej hajzl to je!
a tohleto nám prostřednictvím @adamvojtechano @AndrejBabis @ZdravkoOnline řídí naše životy a od rána do večera vymývá mozky očkováním jako jedinou možností k záchraně
zdravý člověk je pro ně nebezpečím",before
"@JozefBrofsky @surikata_10 @AndrejBabis A co teprve Kelti! 

Hele, jak současnou společnost ovlivňují mrtví němci? Kriple hloupej.",after
@AndrejBabis Těch ano. Ale on mluvi o vasich sluzich 😅,after
"@trava_lukas @profilovkuzmen @vandaistda Přijde mi nefér porovnávat výsledky kroužkování u kandidátu v rozdílných krajích. Ivan Bartoš kandidoval v ústeckém kraji, kde mu konkuroval A.Babiš a kde je volební účast i počet obyvatel nižší než v kraji středočeském, kde kandidoval V.Rakušan.",after
"@AndrejBabis Bureši je fajn ze už i ty jsi pochopil ze skonciš strašně špatně !!!! A my co jsme o tom ve volbách rozhodli , si to vychtutname.",after
"@TomasZdechovsky @StaraMatka @StandaShow @AndrejBabis @JaroslavKmenta Já jsem navíc omylem klikl na “ano”, takže výsledek byl zkreslený!",before
@dusankoci1 @jirisvoboda_cz @AndrejBabis @Spravazeleznic To nebylo kvůli opravě.,before
"@AndrejBabis @Frekvence1 Tvoje země to není, bureši. NENÍ!",after
@adamvojtechano @AndrejBabis To vaše očkování taky stojí za h....,after
"Sobota byla stejně i trochu vítězstvím Institutu Václava Klause, který nadále zůstane nejdéle sloužícím premiérem. Jestli něco hrálo demobloku od začátku do karet tak tohle. Václava Klause nedokázali, v této kategorii porazit ani větší váhy než byl Babiš.",after
"@BeruskaSedmite2 @MisaPopelky @AndrejBabis Slavíte, protože jste krávy blbé. Obě.",after
"@PetrHonzejk @AlbinaMrazova 2013 a Babiš...pouhé trestní stíhání ,povede k tomu ,že jakýkoliv člen hnutí musí ANO opustit .Jsme transparentní ,protikoruční hnutí .",after
"@HanaMarvanova @AndrejBabis Jako jo, ale tady mají ty koule o fous větší: ",before
"@PSoused @komberec @David_Ondracka Hele a hájil jste takto urputně třeba i Miroslava Kalouska, když o něm Babiš neustále dokola vykřikoval bez jediného předloženého důkazu, že je zloděj??
Tam se vám presumpce neviny nehodila, že?",before
"@PavelNovotnak @MaLaJMO @PJursik @MarekVondrak @AndrejBabis To jsem si před brexitem říkal taky. Na setrvání v unii bylo asi 1.2. Trump taky nebyl podle mě favorit, i když to už si nepamatuju.",before
@davidpelc3 @AndrejBabis Kvóty byly o úplně jiných počtech a lidech. Je problém si to vyhledat?,before
"@VilemVrzala @Kralovaver @Vit_Rakusan @AndrejBabis @PiratIvanBartos Děsivější, zůstane-li zámecký pan z offshore.",before
"@MirekTopolanek Babiš a Zeman , ano. Nevěřím, ale že by se kamarádil s Mynářem.",after
@mpetr43 @mirek_vesely souhlas se Stanjurou.. buď se Babiš zachová dle voleb a nebo ať jdou k čertu..,after
"@Krajsicz echo mám předplacené, ale o tomhle psát nemuseli. Si to Babiš vytiskne a zas s tím bude někde mávat 🙄...",before
"@cimrmanuvposl @AndrejBabis Tak berte to z té lepší stránky, proběhla výměna mečů.... A když to dobře dopadne, za hlásí rytíř Fiala ""zaběhne-li kdokoliv, při souboji do cely a někdo ho tam zavře, nastupuje dobrovolně výkon trestu. ",after
